(2.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0): 0.545
(2.0, 1.0, 1.0, 2.0, 2.0, 2.0, 0.0, 0.0, 1.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5003335036246189
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5011719244517362
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0): 0.5
(2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0): 0.55
(2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5006256605150233
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(2.0, 1.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0): 0.5
(2.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0): 0.45
(2.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.4996902217740115
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5030756743637151
(0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0): 0.5182097902699301
(0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0): 0.532805
(2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0): 1
(0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0): 0.45
(1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0): 0
(0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.0): 0
(0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0): 0.5
(2.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0): 1
(0.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 0.0): 1
(0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.49933706991856797
(1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5140958988009678
(0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5975646154313712
(0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5194703866150281
(0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.2665440861458658
(0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5161787163700298
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5214190183086547
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5730377053661161
(2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(1.0, 2.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.45
(1.0, 2.0, 2.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0): 0
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4937558151627474
(0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.48873598198038004
(0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0): 0.5
(1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5053573716731072
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.49943072720858356
(1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.495834453
(1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0): 0.5
(1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0): 0.55
(1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0): 1
(2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 2.0): 0.5
(1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0): 0
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0): 0.45
(0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0): 0
(0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.49145
(0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.5
(1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0): 0.45
(2.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0): 1
(0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 2.0, 1.0, 0.0): 1
(0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0): 1
(2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.5
(2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 1.0): 0.55
(2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0): 1
(0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5021719159526107
(0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5220717432624682
(0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0): 0.5
(1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0): 0.5
(1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0): 0.4784766395
(1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.4521077412362934
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0): 0.55
(2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.0): 0.5000277953028327
(0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.55
(1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 1
(1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(1.0, 1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(1.0, 0.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.5
(0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0): 0.45
(1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 0.0): 0
(1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 0.0): 0
(1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0): 0.5
(1.0, 2.0, 1.0, 2.0, 0.0, 2.0, 1.0, 2.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 2.0, 2.0, 1.0, 2.0, 0.0): 1
(1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0, 2.0, 2.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0): 0.405
(1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0): 0.45
(1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 0.0, 2.0): 0
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 2.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 2.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0): 0.5
(1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0): 0.5950000000000001
(1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0): 1
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5006222298766023
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5010432330392727
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.501027537942286
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.17626222655210808
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5087994604175556
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.49965174311633564
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4543423154279837
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.41381398692695415
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.48378548750716893
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.49999999999999867
(0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 2.157171685490637e-17
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 2.2490059839222007e-17
(0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0): 5.994149837295167e-19
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0): 0.3115558750995649
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 4.102085680043304e-19
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.4999999999999998
(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.4999999999999989
(2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0): 0.5
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.4999995
(2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0): 0.492305
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.49995
(2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.5
(2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0): 0.5
(2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0): 0.5
(2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0): 0.55
(2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0): 1
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5003595
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5052847727263549
(1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.473513931
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.46661009788602004
(1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.55
(1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0): 1
(1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.45
(1.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0): 0
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0): 0.527777815003768
(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0): 0.52657205
(1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 2.0): 0.514
(1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 2.0): 0.45
(1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 0.0, 2.0): 0.6355000000000001
(1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0): 0.5
(1.0, 2.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 2.0): 0.5
(1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 2.0, 0.0, 2.0): 1
(1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 2.0, 2.0): 1
(1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 2.0, 2.0): 1
(2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0): 0.5
(2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 0.0): 1
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0): 0.4999595
(2.0, 0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0): 0.5
(2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0): 0.5
(2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 2.0): 0.439635155
(2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0): 0
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
